link,courseid,coursename,Coursetitle,lessonID,lessonname,Corresponding folder name,Corresponding file name in the folder
https://www.michaelmanagement.com/files/training/CO202/co202_03/imsmanifest.xml,379,CO202,SAP Product Costing - Cost Object Controlling,co202_03,Time Confirmation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO202/co202_04/imsmanifest.xml,379,CO202,SAP Product Costing - Cost Object Controlling,co202_04,Overhead,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO202/co202_06/imsmanifest.xml,379,CO202,SAP Product Costing - Cost Object Controlling,co202_06,Variance,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO202/co202_07/imsmanifest.xml,379,CO202,SAP Product Costing - Cost Object Controlling,co202_07,Goods Movement,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO202/co202_08/imsmanifest.xml,379,CO202,SAP Product Costing - Cost Object Controlling,co202_08,Settlement,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO202/co202_09/imsmanifest.xml,379,CO202,SAP Product Costing - Cost Object Controlling,co202_09,Plan/Actual Comparison,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO202/co202_10/imsmanifest.xml,379,CO202,SAP Product Costing - Cost Object Controlling,co202_10,Actual Cost Line Items,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO202/co202_11/imsmanifest.xml,379,CO202,SAP Product Costing - Cost Object Controlling,co202_11,Order Selection,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO202/co202_12/imsmanifest.xml,379,CO202,SAP Product Costing - Cost Object Controlling,co202_12,Actual/Plan/Variance Report,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL301/figl301_01/imsmanifest.xml,380,FIGL301,SAP Financial Period End Closing,figl301_01,Automatic Clearing,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL301/figl301_02/imsmanifest.xml,380,FIGL301,SAP Financial Period End Closing,figl301_02,Execute Recurring Entries,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL301/figl301_03/imsmanifest.xml,380,FIGL301,SAP Financial Period End Closing,figl301_03,Foreign Currency Valuation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL301/figl301_04/imsmanifest.xml,380,FIGL301,SAP Financial Period End Closing,figl301_04,Enter Accrual / Deferral Document,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL301/figl301_05/imsmanifest.xml,380,FIGL301,SAP Financial Period End Closing,figl301_05,Reverse Accrual / Deferral,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL301/figl301_07/imsmanifest.xml,380,FIGL301,SAP Financial Period End Closing,figl301_07,Reporting Customer/Vendor Balances,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL301/figl301_08/imsmanifest.xml,380,FIGL301,SAP Financial Period End Closing,figl301_08,Balance Carryforward,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL301/figl301_09/imsmanifest.xml,380,FIGL301,SAP Financial Period End Closing,figl301_09,Balance Carryforward (AP/AR),Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL301/figl301_10/imsmanifest.xml,380,FIGL301,SAP Financial Period End Closing,figl301_10,Depreciation Run,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL301/figl301_11/imsmanifest.xml,380,FIGL301,SAP Financial Period End Closing,figl301_11,Fiscal Year Change for Asset Accounting,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIGL301/figl301_12/imsmanifest.xml,380,FIGL301,SAP Financial Period End Closing,figl301_12,Fiscal Year Close for Asset Accounting,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI110/confi110_01/imsmanifest.xml,391,CONFI110,SAP Bank Accounting Configuration I,confi110_01,Bank Master Record,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI110/confi110_02/imsmanifest.xml,391,CONFI110,SAP Bank Accounting Configuration I,confi110_02,Define House Bank,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI110/confi110_03/imsmanifest.xml,391,CONFI110,SAP Bank Accounting Configuration I,confi110_03,Bank Chains,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI110/confi110_04/imsmanifest.xml,391,CONFI110,SAP Bank Accounting Configuration I,confi110_04,Check Deposit Posting Keys and Rules,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI110/confi110_05/imsmanifest.xml,391,CONFI110,SAP Bank Accounting Configuration I,confi110_05,Adding New Posting Rules to Posting Keys,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI110/confi110_08/imsmanifest.xml,391,CONFI110,SAP Bank Accounting Configuration I,confi110_08,Define Document Types for Cash Journal Documents,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI110/confi110_09/imsmanifest.xml,391,CONFI110,SAP Bank Accounting Configuration I,confi110_09,Set Up Cash Journal,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI110/confi110_10/imsmanifest.xml,391,CONFI110,SAP Bank Accounting Configuration I,confi110_10,Cash Journal Business Transactions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_01/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_01,Electronic Bank Statement - Account Symbols,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_02/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_02,Electronic Bank Statement - Create Posting Keys,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_03/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_03,Electronic Bank Statement - Define Posting Rules,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_04/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_04,Electronic Bank Statement - Transaction Types,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_05/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_05,Electronic Bank Statement - Search Strings,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_06/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_06,Manual Bank Statement - Account Symbols,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_07/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_07,Manual Bank Statement - Create Posting Keys,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_08/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_08,Manual Bank Statement - Business Transactions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_09/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_09,Manual Bank Statement - Variant Creation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_11/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_11,Configure Lockbox Settings,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_12/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_12,Automatic Payment Processing - Company Code Setup,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_13/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_13,Automatic Payment Processing - Payment Method Setup,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONFI111/confi111_14/imsmanifest.xml,392,CONFI111,SAP Bank Accounting Configuration II,confi111_14,Automatic Payment Processing - Bank Determination,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM101/fscm101_01/imsmanifest.xml,393,FSCM101,SAP Dispute Management,fscm101_01,Create Dispute Case from Short Payment,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM101/fscm101_02/imsmanifest.xml,393,FSCM101,SAP Dispute Management,fscm101_02,Create Dispute Case from A/R Items,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM101/fscm101_03/imsmanifest.xml,393,FSCM101,SAP Dispute Management,fscm101_03,Automatic Creation of Dispute Cases,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM101/fscm101_04/imsmanifest.xml,393,FSCM101,SAP Dispute Management,fscm101_04,Create Dispute without Reference,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM101/fscm101_05/imsmanifest.xml,393,FSCM101,SAP Dispute Management,fscm101_05,Workflow for Dispute Case,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM101/fscm101_06/imsmanifest.xml,393,FSCM101,SAP Dispute Management,fscm101_06,Create a Resubmission,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM101/fscm101_07/imsmanifest.xml,393,FSCM101,SAP Dispute Management,fscm101_07,Search for Dispute Cases,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM101/fscm101_08/imsmanifest.xml,393,FSCM101,SAP Dispute Management,fscm101_08,Add/Remove FI Objects,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM101/fscm101_09/imsmanifest.xml,393,FSCM101,SAP Dispute Management,fscm101_09,Create Correspondence/Add Contacts,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM101/fscm101_10/imsmanifest.xml,393,FSCM101,SAP Dispute Management,fscm101_10,Auto Write Off of Dispute Cases,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_05/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_05,Maintain Equipment Task List,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_06/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_06,Maintain Customer Functional Location,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_07/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_07,Maintain Customer Warranty,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_08/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_08,Maintain Customer Service Request Notification,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_01/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_01,Maintain Customer Centrally,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_02/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_02,Maintain Spare Parts Material,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_03/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_03,Service Master,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_04/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_04,Maintain Customer Equipment,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_11/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_11,Maintain Service Contract With Customer,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_12/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_12,Goods Issuance for Maintenance Service Order,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_14/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_14,Create Billing Request,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_15/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_15,Create Billing Document,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CS101/cs101_16/imsmanifest.xml,394,CS101,SAP Customer Service,cs101_16,Service Order List,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_01/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_01,Ad-Hoc Reporting Overview,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_02/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_02,Running SAP QuickViewer Reports,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_03/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_03,Creating SAP QuickViewer Reports,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_04/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_04,Modifying SAP QuickViewer Reports,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_05/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_05,Running SAP Query Reports,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_06/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_06,SAP Query User Parameters,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_07/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_07,SAP Query Additional Output Formats,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_08/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_08,SAP Query Creating Infosets,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_09/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_09,SAP Query Modifying Infosets,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_11/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_11,SAP Query Create New Report Single Table,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_12/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_12,QuickViewer Advanced Topics I,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_13/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_13,QuickViewer Advanced Topic II,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_14/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_14,SAP Query Statistical/Ranked List Reports,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC110/bc110_15/imsmanifest.xml,395,BC110,SAP Query Reporting,bc110_15,Data Browser for Simple Reporting,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM106/conmm106_01/imsmanifest.xml,396,CONMM106,SAP MM Invoice Verification Configuration,conmm106_01,Messages and Tax Jurisdictions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM106/conmm106_02/imsmanifest.xml,396,CONMM106,SAP MM Invoice Verification Configuration,conmm106_02,Automatic Postings,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM106/conmm106_04/imsmanifest.xml,396,CONMM106,SAP MM Invoice Verification Configuration,conmm106_04,Number Assignments for Logistics Documents,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM106/conmm106_05/imsmanifest.xml,396,CONMM106,SAP MM Invoice Verification Configuration,conmm106_05,Tax Treatment and Default Values for Tax Code,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM106/conmm106_06/imsmanifest.xml,396,CONMM106,SAP MM Invoice Verification Configuration,conmm106_06,Exchange Rate Differences & Unplanned Delivery Costs,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM106/conmm106_07/imsmanifest.xml,396,CONMM106,SAP MM Invoice Verification Configuration,conmm106_07,PO Supplement Text and Define Mail to Purchasing,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM106/conmm106_08/imsmanifest.xml,396,CONMM106,SAP MM Invoice Verification Configuration,conmm106_08,Vendor-Specific Tolerances,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM106/conmm106_10/imsmanifest.xml,396,CONMM106,SAP MM Invoice Verification Configuration,conmm106_10,Payment Block and Tolerance Limits,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM106/conmm106_11/imsmanifest.xml,396,CONMM106,SAP MM Invoice Verification Configuration,conmm106_11,Item Amount Check and Stochastic Block,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONMM106/conmm106_12/imsmanifest.xml,396,CONMM106,SAP MM Invoice Verification Configuration,conmm106_12,Number Assignments for Clearing Account Maintenance,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_12/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_12,Create a Resubmission,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_13/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_13,Create and Withdraw a Promise to Pay,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_14/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_14,Create a Dispute Case,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_01/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_01,Create Collection Strategies,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_03/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_03,Assignment of Collection Groups to Segments,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_04/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_04,Maintain Collection Profile for Business Partner,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_05/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_05,Update Collection Profile on Business Partner,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_06/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_06,Update Business Partner Segment Data,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_07/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_07,Mass Update of Collection Specialist Assignment,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_08/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_08,Send Data from A/R to Collections Management,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_09/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_09,Evaluate & Confirm Promise to Pay,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_10/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_10,Create Worklist,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FSCM110/fscm110_11/imsmanifest.xml,397,FSCM110,SAP Collections Management,fscm110_11,View Collections Worklist,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MMOV101/mmov101_01/imsmanifest.xml,398,MMOV101,SAP Materials Management Overview,mmov101_01,Overview,MMOV101_HTML5.zip,
https://www.michaelmanagement.com/files/training/MMOV101/mmov101_02/imsmanifest.xml,398,MMOV101,SAP Materials Management Overview,mmov101_02,Materials Master Data,MMOV101_HTML5.zip,
https://www.michaelmanagement.com/files/training/MMOV101/mmov101_03/imsmanifest.xml,398,MMOV101,SAP Materials Management Overview,mmov101_03,Consumption-Based Planning,MMOV101_HTML5.zip,
https://www.michaelmanagement.com/files/training/MMOV101/mmov101_04/imsmanifest.xml,398,MMOV101,SAP Materials Management Overview,mmov101_04,Inventory Management,MMOV101_HTML5.zip,
https://www.michaelmanagement.com/files/training/MMOV101/mmov101_05/imsmanifest.xml,398,MMOV101,SAP Materials Management Overview,mmov101_05,Purchasing,MMOV101_HTML5.zip,
https://www.michaelmanagement.com/files/training/MMOV101/mmov101_06/imsmanifest.xml,398,MMOV101,SAP Materials Management Overview,mmov101_06,Purchase-to-Pay Business Process,MMOV101_HTML5.zip,
https://www.michaelmanagement.com/files/training/HR200/hr200_03/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_03,Create a Substitution Work Schedule,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_04/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_04,Record an Absence,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_05/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_05,Create an Attendance Record,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_06/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_06,Record an Absence Entitlement,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_07/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_07,Create a Manual Quota Adjustment,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_09/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_09,Create Wage Type Payment,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_11/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_11,Process Time Evaluation Manually,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_01/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_01,Time Data Maintenance Overview,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_02/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_02,Create Planned Working Time Work Schedule,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_08/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_08,Compensate for Unused Absence,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_10/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_10,Maintain Time Quotas from Quota Overview,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_12/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_12,Display Time Evaluation Results,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR200/hr200_13/imsmanifest.xml,399,HR200,SAP HR - Time Management,hr200_13,View Cumulated Time Evaluation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HANA101/hana101_01/imsmanifest.xml,400,HANA101,SAP HANA - Studio Installation and Deployment,hana101_01,HANA Introduction & Architectural Background,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HANA101/hana101_02/imsmanifest.xml,400,HANA101,SAP HANA - Studio Installation and Deployment,hana101_02,HANA Studio Install and Connect to Server,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HANA101/hana101_04/imsmanifest.xml,400,HANA101,SAP HANA - Studio Installation and Deployment,hana101_04,Data Provisioning Overview,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HANA101/hana101_05/imsmanifest.xml,400,HANA101,SAP HANA - Studio Installation and Deployment,hana101_05,SQL Basics in HANA Studio,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
